ID	kmer_coverage	bioproject	biosample	bioproject_title	bioproject_description	refs	sample_acc	assay_type	center_name	experiment	sample_name	organism	longitude	latitude	selected_location	locations	disease_source	disease_text	do_label	do_id	tissue	tissue_source	tissue_text	bto_id	contigs_n50	contigs_nbseq	contigs_maxlen	contigs_sumlen	unitigs_n50	unitigs_nbseq	unitigs_maxlen	unitigs_sumlen	instrument	librarylayout	libraryselection	librarysource	library_name	platform	sra_study	releasedate	mbytes	avgspotlen	mbases	biosamplemodel_sam	collection_date_sam	location_count	location_avg_coverage	location_max_coverage	location_min_coverage	location_med_coverage
SRR7270786	0.627	PRJNA428365	SAMN08891673	unclassified sequences Metagenome	As multiple species of bats are currently experiencing dramatic declines in populations due to White-Nose Syndrome (WNS) and other factors, conservation managers have an urgent need for data on the ecology and overall status of populations of once-common bat species. Standard approaches to obtain data on bat populations often involve capture and handling, requiring extensive expertise and unavoidably resulting in stress to the bats. New methods to rapidly obtain critical data are needed that minimize both the stress on bats and the spread of WNS. Guano provides a non-invasive source of DNA that includes information from the bat, but also dietary items, parasites, and pathogens. DNA metabarcoding is a high-throughput, DNA-based identification technique to assess the biodiversity of environmental or fecal samples. We investigated the use of Multifaceted DNA Metabarcoding (MDM), a technique combining next-generation DNA sequencing (NGS), DNA barcodes, and bioinformatic analysis, to simultaneously collect data on multiple parameters of interest (bat species composition, individual genotype, sex ratios, diet, parasites, and presence of WNS) from fecal samples using a single NGS run. We tested the accuracy of each MDM assay by using samples in which these parameters were previously determined using conventional approaches. We found that assays for bat species identification, insect diet, parasite diversity, and genotype were both sensitive and accurate, the assay to detect WNS was highly sensitive but requires careful sample processing steps to ensure the reliability of results, while assays for nectivorous diet and sex showed lower sensitivity. MDM was able to quantify multiple data classes from fecal samples simultaneously, and results were consistent whether we included assays for a single data class or multiple data classes. Overall, MDM is a useful approach that employs non-invasive sampling and a customizable suite of assays to gain important and largely accurate information on bat ecology and population dynamics.	PMC:6050187	SRS3386088	AMPLICON	MISSOURI BOTANICAL GARDEN	SRX4174466	3-36_ANPA_Run4	feces metagenome	-97.35669	32.72297	lat_lon	"{""geo_loc_name_sam"":[-97.743,30.26759],""geo_loc_name"":[-97.743,30.26759],""geo_loc_name_country_calc"":[-77.03196,38.89036]}"									208.0	9984.0	745.0	1229078.0	40	177545	501	7976990	Illumina MiSeq	PAIRED	PCR	GENOMIC	Run4-73	ILLUMINA	SRP149901	2018-06-06	55	375	96	['Metagenome or environmental']	['2016-03-23']	4	0.65	0.8	0.59	0.61
SRR940268	0.613	PRJNA167476	SAMN02209958	Pachypsylla venusta Genome sequencing and assembly	Whole genome assembly of Pachypsylla venusta (Hackberry petiole gall psyllid) as part of the BCM-HGSC i5k Pilot Project.	PMC:3969561	SRS462060	WGS	BCM	SRX325699	PVEN.00-nymph	Pachypsylla venusta	-110.96977	32.22177	geo_loc_name	"{""geo_loc_name_sam"": [-110.96977, 32.22177], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"									129.0	6838781.0	12083.0	522241916.0	40	43964463	5662	1969595841	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	IWG_PVI5DS.Pven2-1_1pA	ILLUMINA	SRP027542	2013-07-18	26250	202	42694		['2011-11-21']	2	0.59	0.61	0.57	0.59
SRR24403572	0.608	PRJNA966185	SAMN34537709	Comprehensive Wastewater Sequencing Reveals Community and Variant Dynamics of the Collective Human Virome	We conduct a comprehensive sequencing-based analysis of 363 longitudinal wastewater samples from ten distinct sites in two major cities. Over 450 distinct pathogenic viruses were detected. We reveal the viral landscape of human wastewater which can measure outbreaks and transmission, while informing on general population health.		SRS17516618	Targeted-Capture	BAYLOR COLLEGE OF MEDICINE	SRX20194195	KAWJTK	wastewater metagenome	-106.46095	31.77254	lat_lon	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name"": [-106.48749, 31.75916], ""geo_loc_name_sam"": [""-106.48749"", ""31.75916""]}"									151.0	279536.0	3303.0	18398350.0	37	3520351	607	143110000	Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	KAWJTK	ILLUMINA	SRP435607	2023-05-02	1263	302	4205	['MIMS.me' 'MIGS/MIMS/MIMARKS.wastewater']	['2022-09-26']	15	0.7	0.8	0.5	0.74
SRR5877743	0.606	PRJNA396161	SAMN07421817	fireant raw sequence reads	whole genome re-sequencing of fireants of the genus Solenopsis for evolutionary genomics studies	PMC:6389315,8917144	SRS2392779	WGS	QUEEN MARY UNIVERSITY OF LONDON	SRX3045159	Sol_gem-1	Solenopsis geminata	100.50482	13.75336	geo_loc_name	"{""geo_loc_name_country_calc"": [100.50482, 13.75336], ""geo_loc_name_sam"": [""100.50482"", ""13.75336""]}"									226.0	676052.0	6177.0	109491832.0	102	3781124	1715	279789280	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	Sol_gem-1	ILLUMINA	SRP113810	2017-07-29	476	300	1061	['Invertebrate']		5	0.6	0.61	0.6	0.6
SRR11308366	0.605	PRJNA610161	SAMN14278894	Microvelia longipes isolate:CP-2014 Genome sequencing and assembly	Microvelia longipes genome and assembly using Illumina + PacBio + HiC data.	PMC:8112723	SRS6320335	WGA	ENS LYON	SRX7913490	Microvelia longipes genome	Microvelia longipes	-53.23431	3.92588	geo_loc_name	"{""geo_loc_name_country_calc"": [-53.23431, 3.92588], ""geo_loc_name_sam"": [""-53.23431"", ""3.92588""]}"									215.0	1660868.0	21335.0	215843171.0	49	24522891	1412	1267126045	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	WHGERpviDAAADLAAPEI-72	ILLUMINA	SRP252854	2021-01-19	4725	98	11631	['Invertebrate']		5	0.72	0.86	0.6	0.7
SRR3187452	0.605	PRJNA46333	SAMN04360066	Gene-Environment Interactions at the Skin Surface	"16S rRNA gene sequences amplified from subjects with eczema and age-matched healthy controls.<p>Microbes living in and on humans are ten times more numerous than human cells. Culture-based methods have been the primary techniques used to study microbes inhabiting humans; however, many species are not successfully grown in culture. The NIH Roadmap for Medical Research Human Microbiome Project (HMP) aims to investigate the microbes in the gastrointestinal tract, oral cavity, skin, vagina, and nares. The goal of the HMP is to comprehensively characterize the human microbiota and analyze its role in human health and disease.<p>The skin serves not only as a barrier against invading pathogens and moisture loss, but also as a host to microbial communities. The skin of an adult is an approximately 2 square meter surface with a myriad of microenvironments.  Atopic dermatitis (AD), more commonly known as eczema, is a common skin disorder that is exacerbated by Staphylococcus aureus colonization.  This study aims to investigate the skin microbiota of AD patients at specific timepoints (quiescence, disease flares, and post-treatment) to examine how disease state correlates with changes in the skin microflora.   <p>The 16S small subunit ribosomal (rRNA) gene is present in every bacterial cell, serving as a universal marker. The gene is sufficiently conserved to allow accurate alignment but adequately varied to enable phylogenetic analyses. Sequencing via 16S rRNA-based phylotyping has been used to survey the bacterial microbes on the skin.  Initially, we will examine the bacterial diversity associated with AD using a 16S rRNA survey and later broadening to include fungi, viruses, archaea and mites. In addition, bacteria will be cultured on a wide variety of media and isolates representing both abundant and novel species will be selected for whole genome sequencing.<p>To characterize fungal diversity, we utilize two phylogenetic markers within the rDNA region: 18S rRNA and the Intervening Internal Transcribed Spacer (ITS) region.  Full microbial diversity will be explored with shotgun metagenomic sequencing."	PMC:7945042,10151067,10541010,9600381,5666146,7857535,7488429,6833257,9667708,10591041,10609127;PubMed:34083435,22310478,23698366,37054678,28679656	SRS1310227	WGS	NISC	SRX1600322	MET0707	human skin metagenome	-77.09471	38.98465	lat_lon	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [-77.03196, 38.89036], ""geo_loc_name"": [""-77.03196"", ""38.89036""]}"									32.0	2069145.0	1073.0	83766847.0	44	25477485	495	1123270588	Illumina HiSeq 2000	PAIRED	RANDOM	METAGENOMIC	AJD0208_1_L7161044	ILLUMINA	SRP002480	2016-05-01	2247	202	3096	['MIMS.me' 'MIGS/MIMS/MIMARKS.human-skin']	['2014-04-02']	79	0.78	0.84	0.52	0.8
SRR7686429	0.604	PRJNA449414	SAMN08903183	Sousa chinensis isolate:MY-2018 Genome sequencing and assembly	draft genome assembly of the genome	PubMed:30031902	SRS3664228	WGS	SHANTOU UNIVERSITY	SRX4546924	DP_female	Sousa chinensis	120.74543	24.19314	geo_loc_name						skin	tissue	skin	BTO_0001253	190.0	3918373.0	5486.0	369566424.0	49	108671833	1245	5185777256	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	WHANIykfREAADWAAPEI-8	ILLUMINA	SRP157198	2019-01-30	15691	98	40684	['Model organism or animal']		1	0.6	0.6	0.6	0.6
SRR5877742	0.603	PRJNA396161	SAMN07421817	fireant raw sequence reads	whole genome re-sequencing of fireants of the genus Solenopsis for evolutionary genomics studies	PMC:6389315,8917144	SRS2392779	WGS	QUEEN MARY UNIVERSITY OF LONDON	SRX3045159	Sol_gem-1	Solenopsis geminata	100.50482	13.75336	geo_loc_name	"{""geo_loc_name_country_calc"": [100.50482, 13.75336], ""geo_loc_name_sam"": [""100.50482"", ""13.75336""]}"									260.0	687904.0	6127.0	134498647.0	120	3887041	2455	306481967	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	Sol_gem-1	ILLUMINA	SRP113810	2017-07-29	499	300	1198	['Invertebrate']		5	0.6	0.61	0.6	0.6
SRR11308365	0.603	PRJNA610161	SAMN14278894	Microvelia longipes isolate:CP-2014 Genome sequencing and assembly	Microvelia longipes genome and assembly using Illumina + PacBio + HiC data.	PMC:8112723	SRS6320335	WGA	ENS LYON	SRX7913491	Microvelia longipes genome	Microvelia longipes	-53.23431	3.92588	geo_loc_name	"{""geo_loc_name_country_calc"": [-53.23431, 3.92588], ""geo_loc_name_sam"": [""-53.23431"", ""3.92588""]}"									93.0	372740.0	4843.0	25121539.0	48	23228667	1047	1029510898	Illumina HiSeq 2500	PAIRED	RANDOM	GENOMIC	WHGERpviDBAADTAAPEI-75	ILLUMINA	SRP252854	2021-01-19	3182	98	6812	['Invertebrate']		5	0.72	0.86	0.6	0.7
ERR4084049	0.602	PRJEB38078	SAMEA6809562	Large scale metagenome assembly reveals novel animal-associated microbial diversity	Large-scale metagenome assemblies of human microbiomes have produced a huge catalogue of previously unseen genomic data, but has been applied to only a few of the >66 000 vertebrates on Earth. We generated 4374 metagenome assembled genomes (MAGs) from a large collection of animal gut metagenomes spanning 5 classes: Mammalia, Aves, Reptilia, Amphibia, and Actinopterygii, with 81% of samples from wild animals. We additionally assembled MAGs from 14 existing animal gut metagenome datasets. Moreover, we performed gene-based assembly of our entire metagenome collection to generate a large-scale gene catalogue	PMC:8556154,7646530	ERS4537211	WGS	MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	ERX4081148	SAMEA6809562	Crocodylus moreletii	16.37306	48.20833	geographic location (latitude),geographic location (longitude)	"{""geo_loc_name_country_calc"":[16.36842,48.20263],""geo_loc_name"":[16.36842,48.20263]}"									241.0	65002.0	7231.0	13822851.0	117	594870	1047	50260704	Illumina HiSeq 3000	PAIRED	RANDOM	METAGENOMIC	animal_gut_metagenome	ILLUMINA	ERP121451	2020-10-29	72	300	179		['2011-06-21']	3	0.61	0.63	0.59	0.6
SRR10313471	0.602	PRJNA542606	SAMN13059153	Solenopsis invicta Raw sequence reads	The fire ant Solenopsis invicta has two types of social organization, where colonies can either have one or multiple queens. This colony-level phenotype is fully linked with a single genetic element, a supergene known as 'social chromosome' with two variants (SB and Sb). Single queen colonies are always homozygote SB/SB, whereas multiple-queen colonies have heterozygote queens SB/Sb. Here we investigated the gene expression patterns of the social chromosome in S. invicta. For this, we used DNAseq data from haploid males carrying either variant of the social chromosome to characterize the genetic diversity of the supergene region. We then generated RNAseq data from three body parts (abdomen, thorax and head) from queens and whole-bodied workers from heterozygote SB/Sb individuals to measure expression differences between variants. All the data was extracted from colonies in Argentina, in the native range of S. invicta.</p><p>This study's aim is to shed light on the evolutionary mechanisms underpinning supergenes by applying known theory to the expression patterns detected in the social chromosome. We also generated the first RNAseq dataset from the native range of S.invicta, a pest species in vast regions of the world that causes annual damages of $6 billion only in the USA.	PMC:8917144	SRS5545367	WGS	QUEEN MARY UNIVERSITY OF LONDON	SRX7024601	Sol_AR28-14-littleb-p_707505	Solenopsis invicta	-62.97651	-35.48604	geo_loc_name	"{""geo_loc_name_country_calc"": [-58.37344, -34.6085], ""geo_loc_name_sam"": [""-62.97651"", ""-35.48604""]}"					whole body	tissue	whole body	BTO_0001489	1673.0	2189097.0	44225.0	344971743.0	40	17935865	8219	917201545	Illumina HiSeq 4000	PAIRED	RANDOM	GENOMIC	Sol_AR28-14-littleb-p_707505	ILLUMINA	SRP198464	2020-08-17	6077	300	14491	['Invertebrate']		2	0.62	0.64	0.6	0.62
SRR2230498	0.601	PRJNA286330	SAMN04005113	The 1KITE project: evolution of insects	Insects are one of the most species-rich groups of metazoan organisms. They play a pivotal role in most non-marine ecosystems and many insect species are of enormous economical and medical importance. Unraveling the evolution of insects is essential for understanding how life in terrestrial and limnic environments evolved. The 1KITE (1K Insect Transcriptome Evolution) project aims to study the transcriptomes (that is the entirety of expressed genes) of 1,000 insect species encompassing all recognized insect orders. For each species, so-called ESTs (Expressed Sequence Tags) will be produced using next generation sequencing techniques (NGS). The expected data will allow inferring for the first time a robust phylogenetic backbone tree of insects. Furthermore, the project includes the development of new software for data quality assessment and analysis.	PMC:5818608	SRS1053228	EST	ZMB	SRX1178822	INSerlTBZRAAPEI-17 - Acheta domesticus	Acheta domesticus	9.98745	53.55562	geo_loc_name_sam	"{""geo_loc_name_country_calc"": [13.37691, 52.51604], ""geo_loc_name"": [""9.98745"", ""53.55562""]}"									440.0	183812.0	15849.0	48137418.0	61	2160457	2217	133205480	Illumina HiSeq 2000	PAIRED	cDNA	TRANSCRIPTOMIC	INSerlTBZRAAPEI-17	ILLUMINA	SRP063266	2018-04-20	1609	300	2534	['Invertebrate']	['2013-02-01']	1	0.6	0.6	0.6	0.6
